fecha,potencia,temp,hum,presion,dir,vel,nub,situacion
2019-09-04 05:00:00,0.0,0.3,84.0,1025.9,SW,14.8,0,Despejado
2019-09-04 06:00:00,0.0,-0.2,89.0,1026.3,SW,14.8,0,Despejado
2019-09-04 07:00:00,38.05084745762712,-0.2,89.0,1026.5,SW,14.8,1,Algunas nubes
2019-09-04 08:00:00,300.95,-0.8,91.0,1027.2,SW,14.8,2,Algunas nubes
2019-09-04 09:00:00,660.3333333333334,-0.9,95.0,1027.5,SW,13.0,0,Despejado
2019-09-04 10:00:00,811.2666666666667,-1.0,95.0,1028.4,SW,20.5,0,"Despejado, neblina"
2019-09-04 11:00:00,951.7666666666667,-1.6,95.0,1028.9,SW,20.5,1,"Algunas nubes, neblina"
2019-09-04 12:00:00,839.0338983050848,1.1,77.0,1029.8,S,24.1,1,Algunas nubes
2019-09-04 13:00:00,451.3333333333333,4.7,73.0,1030.5,SW,27.7,1,Algunas nubes
2019-09-04 14:00:00,632.3666666666667,6.9,57.0,1031.1,S,27.7,2,Algunas nubes
2019-09-04 15:00:00,514.7333333333333,8.6,42.0,1031.0,S,33.5,3,Nubes dispersas
2019-09-04 16:00:00,251.05,8.6,39.0,1031.0,S,25.9,6,Nuboso
2019-09-04 17:00:00,85.77966101694915,8.7,33.0,1030.9,S,29.5,8,"Cubierto, precipitación a la vista"
2019-09-04 18:00:00,4.15,7.7,41.0,1030.9,S,27.7,7,Nuboso
2019-09-04 19:00:00,0.0,8.2,46.0,1030.8,S,24.1,7,Nuboso
